 Longitude, Latitude, Power Density [W/m2]
-105.658,38.675,772.838
-105.642,38.675,763.583
-105.625,38.675,703.22
-105.608,38.675,707.327
-105.592,38.675,612.874
-119.592,38.692,543.926
-114.025,38.692,383.494
-113.958,38.692,610.398
-113.925,38.692,682.647
-113.892,38.692,598.276
-113.525,38.692,657.752
-113.508,38.692,571.742
-113.492,38.692,601.871
-113.258,38.692,630.817
-113.225,38.692,624.884
-105.708,38.692,656.594
-105.675,38.692,739.197
-105.658,38.692,762.823
-105.642,38.692,744.878
-105.625,38.692,686.708
-105.608,38.692,694.64
-105.592,38.692,606.856
-105.575,38.692,593.744
-105.542,38.692,509.175
-105.425,38.692,377.634
-105.408,38.692,345.604
-105.092,38.692,479.181
-120.342,38.708,310.138
-119.558,38.708,520.933
-117.108,38.708,293.548
-117.092,38.708,326.233
-113.958,38.708,678.374
-113.942,38.708,606.789
-113.925,38.708,769.499
-113.908,38.708,656.905
-113.892,38.708,637.49
-113.525,38.708,648.641
-113.492,38.708,589.575
-113.225,38.708,622.306
-105.608,38.708,646.198
-105.592,38.708,585.235
-105.575,38.708,574.129
-105.092,38.708,538.572
-104.992,38.708,461.181
-117.092,38.725,312.053
-117.075,38.725,315.261
-117.058,38.725,358.39
-113.958,38.725,591.132
-113.925,38.725,673.423
-113.525,38.725,597.571
-112.675,38.725,399.738
-111.758,38.725,279.888
-105.142,38.725,414.297
-105.092,38.725,541.352
-119.792,38.742,498.269
-119.542,38.742,449.315
-117.058,38.742,393.792
-117.042,38.742,386.006
-114.008,38.742,446.729
-113.958,38.742,598.847
-112.708,38.742,430.929
-112.658,38.742,461.619
-112.592,38.742,464.767
-111.725,38.742,356.952
-105.675,38.742,592.175
-105.625,38.742,675.838
-105.592,38.742,635.709
-105.575,38.742,598.663
-105.558,38.742,574.527
-119.792,38.758,572.193
-119.775,38.758,549.043
-106.175,38.758,628.974
-105.708,38.758,521.607
-105.658,38.758,678.399
-105.642,38.758,649.682
-105.592,38.758,596.717
-105.408,38.758,349.818
-105.108,38.758,464.67
-104.892,38.758,561.99
-105.692,38.775,578.937
-105.625,38.775,655.087
-105.608,38.775,589.716
-105.592,38.775,618.19
-105.575,38.775,573.952
-105.075,38.775,595.865
-119.658,38.792,530.844
-119.642,38.792,520.9
-119.625,38.792,506.348
-117.992,38.792,281.565
-111.475,38.792,538.971
-105.608,38.792,594.3
-105.058,38.792,645.731
-120.325,38.808,333.236
-119.692,38.808,526.809
-119.675,38.808,549.032
-119.658,38.808,594.799
-119.642,38.808,558.595
-119.625,38.808,572.29
-119.608,38.808,494.603
-118.358,38.808,519.477
-118.342,38.808,512.979
-118.042,38.808,294.158
-111.692,38.808,419.574
-105.708,38.808,606.539
-105.692,38.808,585.91
-119.692,38.825,500.099
-119.675,38.825,505.202
-119.658,38.825,523.788
-119.642,38.825,481.613
-119.625,38.825,505.771
-119.608,38.825,466.255
-113.775,38.825,389.82
-111.658,38.825,456.044
-105.708,38.825,593.783
-105.675,38.825,583.899
-105.658,38.825,604.792
-118.008,38.842,372.487
-113.808,38.842,396.611
-105.708,38.842,581.242
-105.692,38.842,596.87
-105.675,38.842,591.173
-105.658,38.842,623.835
-117.975,38.858,409.862
-113.858,38.858,376.689
-113.808,38.858,433.657
-105.658,38.858,575.338
-105.642,38.858,571.378
-119.408,38.875,571.518
-119.392,38.875,486.041
-117.042,38.875,368.973
-113.825,38.875,528.926
-113.792,38.875,603.042
-113.758,38.875,592.995
-105.642,38.875,575.571
-119.792,38.892,542.831
-119.775,38.892,494.255
-119.525,38.892,369.142
-119.492,38.892,584.251
-117.908,38.892,463.415
-113.792,38.892,593.433
-105.658,38.892,565.436
-105.642,38.892,577.67
-119.792,38.908,555.968
-119.492,38.908,609.196
-119.475,38.908,606.188
-119.408,38.908,551.075
-117.925,38.908,461.143
-117.908,38.908,495.048
-117.892,38.908,508.925
-117.875,38.908,523.594
-117.842,38.908,438.238
-117.025,38.908,391.025
-113.858,38.908,596.111
-113.842,38.908,597.747
-113.825,38.908,632.633
-113.808,38.908,611.185
-113.792,38.908,659.484
-113.775,38.908,593.427
-113.758,38.908,608.624
-112.975,38.908,346.633
-105.625,38.908,569.804
-105.608,38.908,579.009
-105.592,38.908,580.675
-105.575,38.908,579.877
-105.558,38.908,619.768
-105.542,38.908,599.38
-105.525,38.908,602.511
-105.508,38.908,574.11
-119.508,38.925,490.672
-119.475,38.925,595.969
-119.408,38.925,568.664
-119.392,38.925,470.099
-117.892,38.925,469.429
-117.875,38.925,501.889
-117.858,38.925,451.681
-113.858,38.925,594.318
-113.825,38.925,598.725
-113.792,38.925,597.656
-112.975,38.925,352.639
-112.825,38.925,402.378
-105.558,38.925,572.826
-104.958,38.925,832.559
-104.942,38.925,811.435
-102.342,38.925,418.123
-102.325,38.925,418.058
-102.308,38.925,416.946
-102.292,38.925,418.347
-102.225,38.925,414.504
-102.208,38.925,414.008
-102.192,38.925,411.952
-119.492,38.942,540.715
-119.458,38.942,735.825
-119.408,38.942,546.069
-119.392,38.942,476.888
-117.875,38.942,468.116
-117.425,38.942,456.791
-113.975,38.942,353.287
-113.875,38.942,541.27
-113.858,38.942,624.952
-113.842,38.942,590.504
-113.825,38.942,627.962
-113.792,38.942,604.916
-112.958,38.942,420.37
-112.942,38.942,430.367
-112.925,38.942,442.888
-112.908,38.942,440
-112.858,38.942,440.957
-112.842,38.942,415.977
-105.592,38.942,555.084
-105.558,38.942,574.066
-105.542,38.942,561.108
-105.075,38.942,731.345
-105.008,38.942,913.896
-104.975,38.942,775.205
-104.942,38.942,602.198
-104.925,38.942,549.198
-104.158,38.942,341.5
-102.358,38.942,419.628
-119.825,38.958,581.248
-119.808,38.958,502.161
-119.508,38.958,517.599
-119.492,38.958,511.175
-119.458,38.958,713.633
-119.392,38.958,506.046
-117.875,38.958,457.625
-114.875,38.958,342.512
-113.908,38.958,484.736
-113.858,38.958,600.822
-104.992,38.958,684.123
-104.958,38.958,606.295
-104.942,38.958,641.341
-104.175,38.958,335.966
-104.142,38.958,331.975
-102.392,38.958,430.176
-102.375,38.958,429.213
-102.175,38.958,409.044
-119.525,38.975,492.121
-119.508,38.975,564.66
-119.458,38.975,635.487
-119.408,38.975,512.67
-119.392,38.975,507.968
-117.442,38.975,397.718
-114.892,38.975,400.59
-114.125,38.975,650.739
-114.108,38.975,612.728
-113.925,38.975,587.713
-113.908,38.975,582.142
-113.892,38.975,639.79
-113.875,38.975,603.968
-113.858,38.975,625.017
-104.525,38.975,290.738
-104.158,38.975,346.356
-104.142,38.975,339.747
-102.442,38.975,433.71
-102.425,38.975,430.234
-102.408,38.975,430.62
-102.175,38.975,413.798
-119.408,38.992,513.239
-119.392,38.992,525.337
-114.908,38.992,337.122
-114.142,38.992,758.407
-114.125,38.992,590.388
-114.108,38.992,563.988
-113.892,38.992,574.418
-105.008,38.992,732.196
-104.958,38.992,573.447
-104.508,38.992,289.92
-104.158,38.992,345.94
-104.142,38.992,340.47
-102.425,38.992,439.25
-102.408,38.992,440.08
-102.158,38.992,426.081
-120.408,39.008,366.548
-119.408,39.008,475.44
-119.392,39.008,461.287
-114.908,39.008,390.916
-114.875,39.008,442.521
-114.158,39.008,950.035
-114.142,39.008,890.97
-114.125,39.008,579.938
-114.108,39.008,566.662
-113.992,39.008,382.311
-113.892,39.008,612.567
-113.875,39.008,571.183
-105.058,39.008,561.008
-104.975,39.008,631.675
-104.958,39.008,578.309
-104.942,39.008,627.14
-104.525,39.008,295.948
-104.475,39.008,273.89
-102.392,39.008,431.589
-102.375,39.008,431.033
-119.425,39.025,559.617
-119.408,39.025,488.885
-119.392,39.025,495.346
-114.858,39.025,533.232
-114.175,39.025,1042.389
-114.158,39.025,809.707
-114.142,39.025,756.058
-114.125,39.025,500.424
-114.108,39.025,500.621
-105.092,39.025,487.227
-105.008,39.025,615.148
-104.975,39.025,672.646
-104.942,39.025,659.941
-104.908,39.025,594.939
-104.892,39.025,608.291
-104.708,39.025,337.683
-104.508,39.025,296.791
-104.492,39.025,283.122
-104.475,39.025,281.339
-104.458,39.025,276.191
-103.942,39.025,319.692
-102.342,39.025,432.5
-102.142,39.025,422.755
-102.125,39.025,425.927
-120.392,39.042,407.736
-119.425,39.042,538.146
-119.408,39.042,481.63
-114.192,39.042,1048.975
-114.175,39.042,945.478
-114.158,39.042,625.725
-114.142,39.042,590.436
-104.975,39.042,649.732
-104.958,39.042,628.196
-104.942,39.042,662.489
-104.908,39.042,634.346
-104.892,39.042,645.783
-104.875,39.042,544.323
-104.458,39.042,271.015
-103.942,39.042,319.678
-103.925,39.042,321.81
-103.908,39.042,319.974
-103.092,39.042,366.536
-103.075,39.042,366.307
-103.058,39.042,369.031
-103.042,39.042,370.241
-102.308,39.042,431.72
-102.292,39.042,427.576
-102.275,39.042,427.275
-102.258,39.042,422.985
-120.392,39.058,430.633
-119.425,39.058,541.909
-119.408,39.058,496.251
-114.908,39.058,376.034
-114.208,39.058,1123.269
-114.192,39.058,899.375
-114.175,39.058,821.844
-114.158,39.058,555.933
-114.142,39.058,534.885
-105.108,39.058,415.912
-105.042,39.058,583.829
-105.008,39.058,599.596
-104.992,39.058,582.293
-104.975,39.058,665.085
-104.958,39.058,627.877
-104.942,39.058,646.972
-104.908,39.058,593.49
-104.892,39.058,596.405
-104.725,39.058,321.607
-104.658,39.058,347.844
-104.642,39.058,351.878
-104.525,39.058,316.204
-104.458,39.058,283.819
-104.042,39.058,329.226
-104.025,39.058,328.359
-104.008,39.058,326.044
-103.992,39.058,326.845
-103.975,39.058,324.15
-103.958,39.058,324.538
-103.892,39.058,324.971
-103.858,39.058,321.036
-103.842,39.058,319.08
-103.158,39.058,357.353
-103.025,39.058,378.727
-102.958,39.058,375.797
-102.942,39.058,375.591
-102.925,39.058,375.743
-102.242,39.058,427.289
-119.408,39.075,548.317
-114.225,39.075,987.745
-114.208,39.075,864.649
-114.192,39.075,622.86
-114.175,39.075,579.133
-105.992,39.075,559.189
-105.192,39.075,425.528
-105.175,39.075,426.518
-105.042,39.075,549.474
-104.975,39.075,654.809
-104.958,39.075,658.294
-104.942,39.075,662.065
-104.725,39.075,325.937
-104.542,39.075,328.286
-104.492,39.075,287.64
-104.475,39.075,288.084
-104.058,39.075,320.116
-104.008,39.075,319.778
-103.975,39.075,320.587
-103.958,39.075,323.588
-103.942,39.075,320.915
-103.925,39.075,322.548
-103.158,39.075,363.895
-103.142,39.075,361.002
-103.125,39.075,373.563
-103.108,39.075,372.467
-103.025,39.075,381.018
-103.008,39.075,380.301
-102.992,39.075,381.77
-102.975,39.075,379.375
-102.942,39.075,381.388
-102.242,39.075,434.583
-102.225,39.075,433.964
-119.458,39.092,548.967
-119.442,39.092,511.869
-119.425,39.092,558.139
-114.358,39.092,505.29
-114.292,39.092,1054.571
-114.275,39.092,881.4
-114.258,39.092,1223.878
-114.225,39.092,891.954
-114.208,39.092,785.935
-114.192,39.092,575.107
-114.175,39.092,544.649
-106.042,39.092,852.637
-106.008,39.092,645.264
-105.225,39.092,418.396
-105.042,39.092,558.086
-105.008,39.092,573.755
-104.942,39.092,647.388
-104.642,39.092,352.58
-104.592,39.092,347.123
-104.575,39.092,344.983
-104.042,39.092,321.738
-104.025,39.092,323.798
-104.008,39.092,321.502
-103.108,39.092,371.636
-103.025,39.092,380.111
-103.008,39.092,380.037
-102.992,39.092,381.835
-102.942,39.092,378.5
-102.208,39.092,432.332
-102.192,39.092,432.763
-102.175,39.092,435.204
-102.158,39.092,436.417
-102.142,39.092,436.992
-102.125,39.092,443.434
-102.108,39.092,440.827
-120.175,39.108,633.507
-119.425,39.108,568.314
-119.408,39.108,529.2
-114.358,39.108,675.776
-114.342,39.108,642.189
-114.325,39.108,986.713
-114.308,39.108,858.745
-114.292,39.108,1168.998
-114.275,39.108,993.269
-114.258,39.108,958.042
-114.242,39.108,808.213
-114.225,39.108,632.705
-114.208,39.108,566.107
-108.142,39.108,735.838
-106.025,39.108,697.834
-106.008,39.108,639.589
-105.525,39.108,652.259
-105.475,39.108,608.761
-105.208,39.108,451.41
-104.892,39.108,537.704
-104.642,39.108,368.481
-104.625,39.108,367.951
-104.608,39.108,368.364
-104.592,39.108,351.615
-103.075,39.108,386.65
-103.058,39.108,386.483
-103.008,39.108,387.879
-102.992,39.108,391.683
-102.975,39.108,388.583
-102.958,39.108,395.317
-102.942,39.108,391.452
-102.092,39.108,453.296
-102.075,39.108,453.711
-102.058,39.108,454.576
-119.408,39.125,554.86
-119.392,39.125,517.95
-114.358,39.125,624.472
-114.342,39.125,579.817
-114.325,39.125,850.085
-114.308,39.125,732.57
-114.292,39.125,1018.003
-114.275,39.125,890.336
-108.142,39.125,636.531
-106.025,39.125,752.316
-106.008,39.125,675.796
-105.508,39.125,591.727
-105.492,39.125,643.982
-105.192,39.125,442.145
-105.175,39.125,426.932
-104.908,39.125,549.341
-104.658,39.125,361.75
-104.642,39.125,362.279
-104.442,39.125,296.823
-119.442,39.142,487.394
-119.425,39.142,498.58
-119.408,39.142,478.005
-119.392,39.142,480.704
-114.342,39.142,613.032
-114.325,39.142,800.494
-114.292,39.142,821.248
-114.275,39.142,741.411
-113.642,39.142,380.109
-113.625,39.142,430.706
-106.075,39.142,982.389
-104.758,39.142,335.638
-104.675,39.142,367.19
-102.425,39.142,429.149
-102.408,39.142,426.887
-102.392,39.142,432.788
-120.142,39.158,644.53
-119.425,39.158,525.873
-119.408,39.158,516.426
-119.392,39.158,530.098
-119.358,39.158,493.139
-114.475,39.158,295.353
-113.658,39.158,363.467
-113.625,39.158,440.655
-104.825,39.158,339.848
-104.742,39.158,334.898
-104.692,39.158,359.735
-102.392,39.158,438.691
-120.142,39.175,575.933
-120.108,39.175,557.181
-119.442,39.175,500.672
-119.425,39.175,510.083
-119.408,39.175,503.977
-119.375,39.175,468.741
-116.308,39.175,507.948
-113.625,39.175,497.162
-106.058,39.175,984.089
-104.892,39.175,493.25
-119.558,39.192,470.331
-119.542,39.192,504.169
-119.475,39.192,483.899
-119.442,39.192,536.121
-119.425,39.192,541.456
-119.408,39.192,530.779
-119.392,39.192,516.337
-119.375,39.192,489.423
-119.358,39.192,536.403
-116.308,39.192,516.273
-116.258,39.192,398.628
-119.808,39.208,554.048
-119.792,39.208,560.037
-119.542,39.208,490.191
-119.458,39.208,571.059
-119.442,39.208,560.749
-119.425,39.208,621.936
-119.408,39.208,602.412
-119.392,39.208,591.056
-119.375,39.208,559.834
-119.358,39.208,602.425
-119.342,39.208,532.55
-116.308,39.208,523.015
-116.292,39.208,479.136
-116.275,39.208,495.634
-116.258,39.208,421.094
-105.992,39.208,553.918
-122.508,39.225,285.69
-119.825,39.225,726.228
-119.808,39.225,529.32
-119.792,39.225,539.79
-119.542,39.225,490.452
-119.442,39.225,563.708
-119.408,39.225,589.594
-119.392,39.225,572.978
-119.358,39.225,578.164
-116.342,39.225,479.393
-116.325,39.225,457.158
-116.308,39.225,483.09
-116.258,39.225,401.425
-114.925,39.225,548.356
-114.792,39.225,211.086
-103.375,39.225,317.597
-103.325,39.225,331.678
-103.292,39.225,346.098
-122.542,39.242,315.877
-122.525,39.242,315.316
-122.475,39.242,287.003
-119.842,39.242,664.795
-119.825,39.242,768.112
-119.808,39.242,577.396
-119.792,39.242,508.103
-119.542,39.242,463.37
-119.458,39.242,611.811
-119.442,39.242,592.383
-119.425,39.242,704.261
-119.408,39.242,660.921
-119.392,39.242,684.172
-119.375,39.242,635.418
-119.358,39.242,606.352
-117.542,39.242,371.234
-116.292,39.242,441.773
-116.275,39.242,471.783
-114.808,39.242,214.636
-114.792,39.242,195.712
-114.775,39.242,202.837
-106.142,39.242,1079.757
-102.075,39.242,455.279
-102.058,39.242,459.545
-120.158,39.258,353.568
-120.142,39.258,339.356
-119.825,39.258,708.565
-119.808,39.258,545.209
-119.792,39.258,486.73
-119.508,39.258,482.924
-119.475,39.258,475.36
-119.442,39.258,581.504
-119.392,39.258,621.654
-119.375,39.258,566.891
-119.358,39.258,544.775
-117.525,39.258,363.246
-117.508,39.258,384.635
-117.492,39.258,395.073
-117.475,39.258,397.781
-114.808,39.258,230.379
-114.792,39.258,214.06
-114.775,39.258,226.799
-103.425,39.258,312.752
-103.258,39.258,350.841
-102.092,39.258,457.316
-102.075,39.258,456.341
-102.058,39.258,460.491
-119.842,39.275,599.829
-119.825,39.275,678.067
-119.808,39.275,525.593
-119.792,39.275,446.764
-119.492,39.275,494.446
-119.475,39.275,547.231
-119.408,39.275,594.217
-119.392,39.275,649.684
-119.375,39.275,590.609
-119.358,39.275,516.19
-117.492,39.275,436.314
-117.475,39.275,439.573
-117.458,39.275,435.776
-115.425,39.275,510.957
-114.375,39.275,314.108
-114.358,39.275,339.82
-102.075,39.275,465.717
-119.825,39.292,651.959
-119.808,39.292,507.932
-119.458,39.292,517.464
-119.442,39.292,519.748
-119.425,39.292,580.087
-119.408,39.292,520.494
-119.392,39.292,578.631
-119.375,39.292,531.078
-115.542,39.292,296.943
-114.425,39.292,302.496
-114.408,39.292,292.13
-114.392,39.292,319.869
-114.375,39.292,296.037
-105.008,39.292,541.409
-103.508,39.292,311.686
-103.492,39.292,316.872
-103.442,39.292,322.625
-120.325,39.308,422.065
-120.075,39.308,287.916
-119.808,39.308,503.053
-119.458,39.308,473.104
-119.442,39.308,483.306
-119.425,39.308,523.209
-119.408,39.308,480.233
-119.392,39.308,500.626
-115.558,39.308,490.012
-115.525,39.308,494.031
-115.508,39.308,495.208
-114.392,39.308,336.015
-103.492,39.308,324.714
-103.442,39.308,336.064
-120.225,39.325,590.915
-119.825,39.325,634.921
-119.808,39.325,516.879
-115.508,39.325,470.203
-115.492,39.325,449.175
-115.475,39.325,469.762
-115.458,39.325,513.062
-115.425,39.325,527.5
-105.025,39.325,564.453
-103.442,39.325,337.353
-103.375,39.325,352.507
-103.325,39.325,358.795
-103.092,39.325,364.01
-103.075,39.325,362.891
-120.258,39.342,628.205
-119.808,39.342,532.794
-115.558,39.342,491.748
-115.508,39.342,509.638
-115.475,39.342,498.737
-115.458,39.342,590.803
-115.442,39.342,542.692
-115.425,39.342,572.193
-115.408,39.342,545.07
-109.742,39.342,349.406
-107.175,39.342,664.157
-106.092,39.342,1110.684
-105.008,39.342,436.336
-103.408,39.342,359.219
-103.392,39.342,365.533
-103.092,39.342,360.325
-103.075,39.342,361.189
-103.058,39.342,361.685
-103.042,39.342,359.638
-120.275,39.358,552.098
-120.258,39.358,637.338
-119.808,39.358,537.577
-115.458,39.358,527.843
-115.425,39.358,511.153
-115.408,39.358,494.867
-114.408,39.358,284.658
-109.742,39.358,355.629
-106.092,39.358,1101.878
-105.392,39.358,1257.451
-105.358,39.358,953.265
-105.275,39.358,438.181
-103.058,39.358,365.024
-103.042,39.358,363.678
-103.025,39.358,374.092
-119.775,39.375,494.462
-119.742,39.375,481.894
-114.692,39.375,540.617
-106.108,39.375,947.148
-105.392,39.375,1112.064
-105.325,39.375,756.82
-105.308,39.375,717.906
-105.292,39.375,540.681
